Ⅱ．景気の先行きに対する判断理由,,,,
,,,,
　景気の先行きに対する判断の理由について、その主だったもの及び特徴的と考えられるものを取りまとめると以下のとおりであった。,,,,
,,,,
,,,,
　１．北海道（地域別調査機関：（株）北海道二十一世紀総合研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北海道)",,◎,－,－
,,○,商店街（代表者）,・現在の不景気はしばらく続くとみられるが、トレンド、プライスの見直しなど、春にかけて商品作りの研究がされてきているため、今よりは多少良くなる。
,,□,スーパー（役員）,・今年は厳しい寒さの日も少なく、灯油価格も前年１～２月の70％程度で推移している。また、商品の市場価格も下がってきている。こうした好材料があることから、今後も引き続き良い状態で推移する。
,,□,コンビニ（エリア担当）,・来客数も売上も前年を上回っており、新聞で言われるほど景気が悪いという実感はないが、派遣労働者の雇止めなどの影響から、客の財布のひもが固くなり、低単価志向が強まる。
,,□,家電量販店（経営者）,・３～４月の新生活需要に期待したいが、今と状況はさほど変わらない。
,,□,観光型ホテル（経営者）,・様々な企画を準備しているが、なかなか集客できない状況にあるため、今後も変わらないまま推移する。インターネットによる個人客だけが順調だが、波があること、規模がまだ小さいことなどから、大きな期待はできない。
,,□,旅行代理店（従業員）,・受注状況の芳しくない状態が続いている。国内旅行、海外旅行共に旅行需要を喚起するようなイベントもないため、今後についても厳しいまま変わらない。
,,□,その他レジャー施設（職員）,・当施設のスポーツジムは公共性が高く、格安料金で利用ごとの支払ができるため、会員制のスポーツジムから客が流れてきているが、大きな変化はないとみられる。
,,▲,商店街（代表者）,・政治不安、決算期における赤字決算、倒産の増加、雇用の悪化などにより、家計がますます厳しくなるため、今後についてはやや悪くなる。
,,▲,百貨店（販売促進担当）,・顧客心理が閉塞感で埋め尽くされている。今後、しばらく景気が良くならないのであれば、今、物を買うことに金をかけるべきではないという意識が更に強くなる。消費の最前線でもデフレスパイラルが懸念される。
,,▲,百貨店（役員）,・全く先の読めない状況にある。マスコミが悪く書きすぎることは、消費にとってかなりのマイナス要因となる。
,,▲,スーパー（店長）,・北海道を代表する百貨店が民事再生法の手続きを取るなど、中小企業のみならず、大企業も大幅な赤字に転落するという連日のマスコミ報道で、ますます先行きの生活不安が高まり、財布のひもを固くする。
,,▲,コンビニ（エリア担当）,・工場での従業員解雇の影響により、１月に入ってから早朝、夜間の売上が減少している。日中の売上は増加しているが、早朝夜間の減少分をカバーするまでには至っていない。また、酒やビールの売上も減少が続いている。今後の雇用回復が不透明であることから、今後についてはやや悪くなる。
,,▲,衣料品専門店（店長）,・近ごろ、全てのマスコミが派遣切りなど、不景気に輪をかけた報道ばかりしているため、今後、更に客のマインドが低下する。
,,▲,その他専門店［医薬品］（経営者）,・客の買い渋りが始まっており、医薬品ですら買うことをためらっていることから、今後についてはやや悪くなる。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・ガソリン以外の車関連商品の買い控えが目立ってきていることから、今後についてはやや悪くなる。
,,▲,旅行代理店（従業員）,・厳しい年度末決算の数値が日々メディアに流れ、先行きへの不安感が募ることになるため、今後についてはやや悪くなる。
,,▲,タクシー運転手,・景気とタクシーは連動していることから、景気回復が期待できない状況では、売上も伸びるはずがない。今後、タクシーの乗り控えが更に増える。
,,▲,美容室（経営者）,・自分で毛染めをしたり、カットの来店周期を長くするなど、客の節約意識が強くなってきていることから、今後については売上が停滞する。
,,×,商店街（代表者）,・商店街への来街者が日に日に減少していることから、今後については悪くなる。
,,×,一般小売店［土産］（経営者）,・今後、更に景気が落ち込むだろうということで、今は徹底してお金を使わないという会話が相当多く聞かれる。このため、今後については悪くなる。定額給付金も、使わずに貯金しておこうというムードになっている。
,,×,百貨店（売場主任）,・北海道を代表する百貨店で経営破綻が生じたため、今後、地元の取引先に大きな影響が出ることになる。
,,×,百貨店（売場主任）,・冬物の価格が非常に低下している。春物の動きはこれからだが、現在の冬物の価格推移からみて、春物においても前年よりも低い価格で推移することが見込まれる。
,,×,スーパー（店長）,・明るい材料が全くない。倒産、リストラなどによる失業者の失業手当の給付期間が終了することになれば、ますます消費が落ち込む。
,,×,スーパー（店長）,・現在の経済状況下において、客の購買行動が非常に厳しくなっている。割引特売などにはある程度の来客数がみられるが、それ以外は厳しい状況にあることから、今後については悪くなる。
,,×,スーパー（企画担当）,・比較的好調であった初売り商戦後、客の買上点数の落ち込みが目立ってきている。また、食品の店頭価格は報道されているほどには下がっていないことから、今後も厳しい商戦となる。
,,×,スーパー（役員）,・近隣の競合他社の売上が減少している。当社の売上自体はプラス基調で推移しているが、客単価の低下や買上点数の減少などがみられていることから、今後については悪くなる。
,,×,家電量販店（店員）,・必要最低限の家電品以外は買わない傾向にある。修理をして使用する客が、少しずつ増えていることから、今後については悪くなる。
,,×,家電量販店（地区統括部長）,・世界的な不況により、デジタル家電を中心に、販売量が当初の予想を大きく割り込むことが懸念される。
,,×,一般レストラン（スタッフ）,・当店でアルバイトをしている大学生、高校生が卒業を間近にしても就職が決まらないと嘆いている。大手企業の破綻、人員削減のニュース等からも、今後の消費が上向く要素が見当たらない。
,,×,観光型ホテル（経営者）,・宿泊単価の低い部屋から予約していく傾向にある。付帯収入も減っており、消費意欲が減退していることがうかがえる。テレビや新聞等のメディア報道が過剰に不安を増幅させており、消費者に警戒感が現れている。今後の夏場の観光シーズンにも影響する。
,,×,観光型ホテル（スタッフ）,・３月以降の宿泊予約が少なく、過去最悪の状況となっている。多少価格を安くしても、消費の伸びが期待できない状況となっている。
,,×,旅行代理店（従業員）,・先行きの生活に対する不安材料が多いため、余暇産業への期待は持てない状況にある。円高の影響で、４月以降、海外旅行の価格が下がるが、基本となる旅行代金が安いため、あまり期待が持てない。
,,×,タクシー運転手,・冬期間は足元が悪いため、雪のない時期よりもタクシーの利用が多いが、今年は観光客が減っているため、今後のタクシー利用が期待できない。地元客のタクシー利用もこのような景気下では期待できない。
,,×,美容室（経営者）,・経済の不透明さが顧客の購買意欲を減少させていることから、今後については来店頻度、客単価共に低下する。
,,×,その他サービスの動向を把握できる者,・現在は閑散期であるが、今後の観光シーズンに向かって、良くなる要素が見当たらない。収支的にも、観光客の減少による売上不振に加えて、船舶の燃料費の増加もあり、限界が近づいている。
,,×,設計事務所（所長）,・現在の状態が続けば、ただでさえ少なかった予定客も、間違いなく計画を中止してしまう。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,建設業（経営者）,・実体経済の急激な悪化で、建設投資を含めて市場が収縮している。公共事業費は補正予算、景気対策費等を含めてほぼ前年度並みとみられるが、競争激化で低価格の入札を強いられており、利益はほとんど見込めない状況にある。また、民間及び住宅の需要も非常に低調であることから、今後については大幅に売上が減少する。
,,□,その他サービス業［建設機械リース］（支店長）,・銀行の貸し渋りが続いていることから、設備投資の増加が見込まれない。
,,▲,輸送業（営業担当）,・原油価格の大幅値下げや円高により、飼料、原料、肥料、燃料、製紙原材料などの輸入価格が低下していることは強い追い風となるが、輸出が中心の企業にとっては生産面で大打撃を受けることになるため、今後についてはやや悪くなる。
,,▲,通信業（営業担当）,・来期の予算において厳しい予測を立てている企業が周辺に多いことから、今後の新規投資、企業活動全般が停滞する。
,,▲,金融業（企画担当）,・住宅投資や公共投資の減少で建設関連の倒産増加が懸念される。雇用不安の強まりから消費は冷え込む。観光関連は国内旅行者の減少に加えて、円高や世界的な景気後退から外国人観光客の減少が見込まれる。総じて景気は厳しくなる。
,,×,食料品製造業（役員）,・ピーク時からみれば、エネルギーコストは下がったが、以前よりも高い状態にある。さらに、原材料価格も高止まり状態である。コストがまだ値下がり始めていないなか、取引先であるスーパーなどからは値下げ要求が始まっている。また、販売量、受注量共に急激に減ってきている。これらのことから、今後については悪くなる。
,,×,広告代理店（従業員）,・北海道を代表する百貨店が民事再生法を申請したが、当地域においても、各方面にその影響が大きいため、今後については悪くなる。
,,×,司法書士,・今後の建物新築、不動産売買の動きがみられないことから、更に景気が悪くなっていく。
,,×,その他非製造業［鋼材卸売］（役員）,・円高により、鉄関連の材料の輸入価格の低下が見込まれるが、相場が下がるのは春以降と想定して買い控えが起こっているため、今後の販売量が減少する。
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,新聞社［求人広告］（担当者）,・農業生産が底堅いため、グローバルな不況とは異なる環境が当地域にはある。心理的な不況の影響は確かにあるが、地域の内需についてはそれほど景況感は悪くない。
,,□,学校［大学］（就職担当）,・企業の採用活動や採用人数に若干の変動はあるものの、現段階では大きな変化はみられないことから、今後も変わらないまま推移する。
,,▲,人材派遣会社（社員）,・例年より採用が減っており、現在の契約についても更新の見直しをかけている企業が多いため、今後についてはやや悪くなる。
,,▲,求人情報誌製作会社（編集者）,・地元にある本州資本の電子電機関連企業の倒産や派遣切りの増加が見込まれるほか、医療関連を中心としたサービス業の求人受理件数が減少傾向にあることから、今後についてはやや悪くなる。
,,▲,職業安定所（職員）,・非正規職員の契約期間満了や雇止めに伴い、今後、求職者が増加することが懸念される。
,,▲,職業安定所（職員）,・求人数が低迷するなか、派遣労働者の本州からのＵターンや地元企業の雇用調整がみられることから、今後については、やや悪くなる。
,,×,人材派遣会社（社員）,・企業の売上が冷え込むことから、今後、人件費の抑制傾向が強まる。採用の手控え、人材派遣の活用抑制など、労働市場は後退局面となる。
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・ガソリンや灯油価格が低下し、食料品の値上げも落ち着いてきていることから、消費者の不安感は徐々に払しょくされ、今後景気はやや上向く。
,,○,一般小売店［酒］（経営者）,・３月に新酒が入ってくるため、現在よりは売上が増加する。
,,○,コンビニ（経営者）,・健康栄養食品や雑誌・コミック、ＤＶＤ等の我慢できる物の売上は落ちているが、タスポ効果による新規客の増加により、主力商品の売上が好調を維持しており、今後もこのような傾向が続く。
,,○,乗用車販売店（経営者）,・年間で最も需要が見込める３月を前にして、新型のハイブリッドカーが発売されることから、来客数の増加が十分期待できる。
,,○,住宅販売会社（従業員）,・四半期程度先の受注件数が見えてきており、今後は若干良くなる。
,,□,商店街（代表者）,・年末に新たに撤退した店もあり、年明けの開店は不透明な状況にある。商店街及び社会全体で抜本的対策を打ち出さない限り、今後の景気回復は困難である。
,,□,百貨店（営業担当）,・景気後退で地域にも暗いムードがまん延しており、短期間での回復は困難である。
,,□,スーパー（店長）,・前月から実施しているポイント販促や価格強化により、既存店の来客数、売上共に前年に比べて増加しているが、販促期間が終了すれば売上は再び減少する。
,,□,衣料品専門店（店長）,・来客数は増加しているものの客単価が低下しており、この傾向は今後も続く。
,,□,乗用車販売店（従業員）,・県の景気対策の一環で、低公害車への買換えには、消費税分の５％が還付されるにもかかわらず、客の動きが出てこないことから、今後も厳しい状況が続く。
,,□,一般レストラン（経営者）,・一般の予約客が減少しており、今後も売上低迷が続く。
,,□,スナック（経営者）,・新年会の来客数が例年より少ないことから、春先の人事異動に伴う歓送迎会も期待できない。
,,□,旅行代理店（従業員）,・景気が上向く材料が全くないことから、今後も悪いまま現状を維持する。
,,□,タクシー運転手,・仙台・宮城デスティネーションキャンペーンが終了し、今後は乗客数が減少する。
,,□,美容室（経営者）,・売上や来客数、客単価が低下するなか、政府の減税対策による消費回復を期待している。
,,▲,商店街（代表者）,・例年より暖冬傾向にあることから、冬物商材の売行きが悪く、春物への転換も時期尚早であることから、今後は、冬物の在庫処分でしのぐしかない。
,,▲,一般小売店［書籍］（経営者）,・政治不安や雇用不安により、消費マインドは更に冷え込む。
,,▲,一般小売店［医薬品］（経営者）,・景気が回復する材料が全く見当たらないため、今後も客の買い控え傾向が続く。
,,▲,百貨店（広報担当）,・雇用不安や景気の先行き不透明感から、必要な物だけを購入するという買い控え傾向が今後も続く。
,,▲,百貨店（販促担当）,・春物商戦の動きが例年より遅くなっており、３月人形の売行きも低迷していることから、今後も厳しさを増す。
,,▲,百貨店（経営者）,・雇用不安や賃金削減などの環境にあるなか、客は進学や就職などに優先支出することから、その他の個人消費に向けられる支出はますます減少する。
,,▲,百貨店（経営者）,・景気の先行き不透明感や、マスコミによる不況報道の影響により、消費マインドは更に減退する。
,,▲,スーパー（経営者）,・雇用不安が広がり、買上点数の減少や価格競争の激化が懸念される。
,,▲,スーパー（店長）,・雇用情勢の悪化や所得減少に伴い、客の節約傾向が強まり、売上や客単価が今後更に低下する。
,,▲,スーパー（店長）,・来客数は前年を上回っているが、買上点数が伸びず、特に牛肉やし好飲料の動きが悪くなっている。このような傾向は今後も続く。
,,▲,スーパー（店長）,・電機や自動車製造業においてリストラが行われるなど、景気回復の兆しは全くみえないことから、衣、食、住における消費の冷え込みは今後も続く。
,,▲,スーパー（総務担当）,・地域では、食料品以外の製造業各社で雇用調整を進めており、今後、正社員の解雇や派遣社員の雇止めが本格化すると、消費は更に縮小する。しばらくは失業給付期間があるため、食料品への影響は最小限となるが、国内外の景気対策による需要回復は相当の期間を要することから、今後も厳しい状況が続く。
,,▲,コンビニ（エリア担当）,・郊外立地の店舗の客層は、業況が悪化している建築や物流の関係者が多いことから今後売上の減少が懸念される。
,,▲,コンビニ（店長）,・店を利用する建設業関係者の話では、受注減少により決算を乗り切れない建設会社が数多く出てくるとのことであり、今後も厳しい状況が続く。
,,▲,衣料品専門店（経営者）,・世界同時不況や政治不安など、先行き不透明な状況が続くことから、今後も景気回復は望めない。
,,▲,衣料品専門店（総務担当）,・消費マインドが冷え込んだまま今後も回復しない。
,,▲,住関連専門店（経営者）,・金融不安や、製造業の雇用問題などにより、客の財布のひもはますます固くなることから、短期間での景気回復は困難である。
,,▲,その他専門店［酒］（経営者）,・地域の中小企業だけでなく、大企業の倒産や経営危機に関する情報が頻繁に聞こえてきており、今後の見通しも全く不透明な状況にあることから、消費者の買い控えは深刻なものになる。
,,▲,その他専門店［酒］（営業担当）,・春先に地方や国政選挙が行われるため、飲食店の売上が落ち込む。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・市況価格の下落幅が、卸価格の下落幅より大きいことから、価格が変動するたびにマージンが圧縮されており、今後も厳しさを増す。
,,▲,高級レストラン（支配人）,・宿泊客の減少に伴い、レストランへの来客数が減少しており、今後もこの傾向が続く。
,,▲,その他飲食［弁当］（スタッフ）,・企業倒産や派遣社員の解雇に伴い失業者が増加することから、今後消費は更に減退する。
,,▲,観光型ホテル（経営者）,・新聞紙上等の不況報道による風評により、旅行マインドが冷え込み、企画商品を作ってもなかなか売上には結びつかない状況にある。辛うじて女性の日帰り客が堅調であるが、厳しい状況は今後も続く。
,,▲,観光型ホテル（スタッフ）,・景気の先行き不透明感により、特に企業や団体利用が減少する。
,,▲,タクシー運転手,・派遣労働者の雇止めが３月にピークとなり、首都圏から東北に帰ってくる失業者が増加することから、不況感は更に拡大する。
,,▲,通信会社（営業担当）,・３～４月は、携帯電話の売上が増加する時期であるが、製造業の業況が落ち込んでいることから期待はできない状況にある。
,,▲,通信会社（営業担当）,・景気が良くなる要素が全く見当たらないことから、今後もますます厳しくなる。
,,▲,通信会社（営業担当）,・政府の景気回復の具体策がいまだに見えてこないことから、今後も景気は厳しさを増す。
,,▲,通信会社（営業担当）,・大手企業では決算の下方修正や人員削減が行われ、連鎖倒産も増加することから、今後も景気は悪くなる一方である。
,,▲,観光名所（職員）,・県内への観光客自体が減少しており、今後、予約やフリー客が増加する見込みはない。
,,×,商店街（代表者）,・企業の決算期である２～３月の売上は最悪の状況となる。
,,×,商店街（代表者）,・客の買上単価の低下傾向は今後も続く。
,,×,一般小売店［茶］（経営者）,・先行き不安があるなか、消費者は耐え忍んでいる状況にあり、今後も厳しさを増す。
,,×,一般小売店［医薬品］（経営者）,・マスコミによる過度な不況報道の影響により、金銭的に余裕のある消費者でも、消費マインドが冷え込み、出費を控える傾向が強まる。
,,×,一般小売店［雑貨］（企画担当）,・政府の景気対策が、企業業績の悪化に追い付いていない状況のなか、今後は社会保障、特に年金改革の道筋を付けなければ、個人消費が上向くのは困難である。
,,×,百貨店（企画担当）,・売上低迷が続いており、底が見えない状況にある。民間企業の業績悪化や雇用情勢の悪化が今後も続くことから、景気回復は望めず、しばらくは悪い状態が続く。
,,×,百貨店（経営者）,・取引先の景気の状況が悪いことから、今後、取引条件の悪化に伴う収益悪化が懸念される。
,,×,スーパー（経営者）,・今後も売上減少や競争激化が顕著となり、デフレ傾向が強まる。
,,×,スーパー（経営者）,・建設業や農業関連の従事者が多い地域であり、今後雇用情勢の悪化が懸念されることから、生活防衛型の消費傾向が強まる。
,,×,スーパー（店長）,・大手企業の系列会社や下請企業の倒産が相次いでおり、今後景気はますます冷え込む。
,,×,スーパー（店長）,・ガソリンや食品価格の値上げは落ち着いているが、株安や雇用情勢の悪化に伴い、今後も消費マインドは低下する。
,,×,コンビニ（経営者）,・製造業のリストラの波が当地域にも及んでおり、また、周辺の飲食店でも年明けから明らかに来客数が減少しているなど、景気が回復する兆しが見えてこない。
,,×,コンビニ（経営者）,・企業業績の悪化に伴う失職者の増加により、来客数が減少する。
,,×,コンビニ（経営者）,・製造業では、非正規社員のみならず正規社員も削減され、失業者が増加することから、生活防衛型の購買傾向が強まる。
,,×,衣料品専門店（経営者）,・今後、春物の時期に入るが、雇用不安の高まりに伴い、消費マインドが落ち込むことから一段と厳しい状況となる。
,,×,衣料品専門店（経営者）,・例年、年度末は、卒業式や入学式、入社式などに関連したスーツやコートなどの高単価商品の動きが良くなるが、今年は、販売数量、単価共に期待できない。
,,×,衣料品専門店（店長）,・年度末はフレッシュマン商戦が行われ、年間最大の繁忙期となるが、今年は、親世代が不景気の影響を大きく受けて、財布のひもが固くなっており、例年よりも厳しい商戦となる。
,,×,衣料品専門店（店長）,・大企業が決算期を迎え、赤字決算に関する報道も多くなることから、消費マインドは抑えられ、景気は上向きにならない。
,,×,衣料品専門店（店長）,・今後更に雇用情勢が悪化することから、消費マインドは更に冷え込む。
,,×,乗用車販売店（経営者）,・個人客は収入や雇用不安、法人客は資金繰り不安を抱え、消費マインドは一段と冷え込むことから、売上は更に減少する。
,,×,乗用車販売店（経営者）,・４月から実施される自動車優遇税制は歓迎すべきであるが、逆に３月までは買い控え傾向が強まる。
,,×,乗用車販売店（経営者）,・自動車販売店では、春の需要期を迎えるが、昨今の経済情勢から判断して期待はできない状況にある。
,,×,乗用車販売店（経営者）,・既存客のサービス入庫数は前年に比べ50％強と極めて憂慮すべき事態となっているが、整備の低価格化を図っても効果はなく、入庫数増加と収益性確保を両立させる対応策もないことから、今後も減少傾向が続く。
,,×,住関連専門店（経営者）,・様々な販売企画を実施しているが、必要なもの以外買わないという客の購買傾向が強まっており、売上につながらないことから、今後もますます厳しくなる。
,,×,その他専門店［パソコン］（経営者）,・自治体や企業の設備投資の先送りによる建設関係や製造業の受注減少が、連鎖的に他業種の業況悪化につながり、一般消費者まで影響が波及することから、今後も買い控え傾向が強まる。
,,×,その他専門店［ガソリンスタンド］（営業担当）,・価格競争の激化に伴う赤字販売が続くなか、需要回復も期待できず、３月の決算期を乗り越えられないスタンドが増加する。
,,×,高級レストラン（経営者）,・先行き不安により、所得が安定している客まで出費を抑える傾向あり、今後も更に厳しさを増す。
,,×,一般レストラン（経営者）,・景気が良くなるような材料は全く見当たらず、年度末を迎えて更に状況は厳しくなる。
,,×,一般レストラン（経営者）,・今年度末に事業を縮小もしくは撤退するという客が多くなっていることから、今後も確実に景気は悪化する。
,,×,一般レストラン（経営者）,・消費者は様子見をしており、中心街への来客数が減少していることから、短期間での景気回復は考え難い。
,,×,観光型旅館（経営者）,・予約状況は芳しくなく、今後も厳しさを増す。今後は、営業マンの積極採用により、今年の後半以降の入込数増加を期待している。
,,×,観光型旅館（経営者）,・全体的に客の動きが悪くなっており、予約数の減少傾向は今後も続く。また、平日の予約は全くない日もあり、以前より直前予約の傾向が強くなっている。
,,×,都市型ホテル（経営者）,・宿泊関係では、周囲のホテルとの競争激化により価格が低下し、さらに宿泊者数も減少していることから、今後かなりの売上減少が見込まれる。また、宴会部門では、３か月先までの予約数が前年に比べて１割以上の減少となっており、今後も厳しさを増す。
,,×,都市型ホテル（スタッフ）,・婚礼関係は、ブライダルフェアの回数を増やすなどの対策を取っているが来客数が少なく、受注件数が極端に減少していることから、今後も期待が持てない。
,,×,都市型ホテル（スタッフ）,・企業の業況悪化に伴い、会合などのキャンセルの増加や、出席人数の減少傾向が続く。
,,×,タクシー運転手,・一部のタクシー会社では、料金を引き下げる動きがあり、景気が良くなる材料が見当たらないなか、今後も厳しさを増す。
,,×,競艇場（職員）,・製造業の雇用削減や設備投資の削減などにより、労働者の所得減少に拍車が掛かり、更なる遊興費の低下が見込まれる。
,,×,その他サービス［自動車整備業］（経営者）,・定額給付金が支給されても、消費に回ることは期待できない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,建設業（経営者）,・資材の値上がりも一段落し、今後、景気刺激策である住宅減税の効果も見込めることから、ある程度の景気回復は見込める。
,,□,食料品製造業（総務担当）,・消費者の買い控え傾向が続いており、しばらくは売上の回復は望めない。
,,□,木材木製品製造業（経営者）,・住宅着工数が回復する見込みはなく、今後も厳しい状況が続く。
,,□,土石製品製造販売（従業員）,・年度末にかけて予算消化のための工事が各地で行われるため、受注量は前年度並みとなる。
,,□,電気機械器具製造業（営業担当）,・資金が回らず、縮小均衡の悪循環に入りつつある。
,,□,司法書士,・不動産取引は低調のまま推移しており、景気が回復するような材料が見当たらない。
,,□,その他非製造業［飲食料品卸売業］（経営者）,・不景気により、最初に節約の対象となるのは酒代であることから、今後も厳しい状況が続く。ただし、必需品ではないにしろ消費者には欠かせない商材であることから、今後の下げ止まりに期待したい。
,,▲,食料品製造業（経営者）,・景気が後退するなか、客の財布のひもはますます固くなり、売上が前年を下回る状況が今後も続く。
,,▲,電気機械器具製造業（企画担当）,・作業量が落ち込んでおり、固定費を作業量に見合うレベルにするため、今後更に人件費などの削減を行う必要がある。
,,▲,輸送業（従業員）,・保税蔵置場内のテナント企業が撤退する予定となっている。
,,▲,金融業（広報担当）,・雇用情勢の急速な悪化に伴い、元々全国でも最低レベルにある当地域の雇用環境は、今後更に厳しさを増す。
,,▲,新聞販売店［広告］（店主）,・周辺の商店では廃業や身売りが増加しており、また、個人宅に集金に訪れる際も生産調整やリストラによる自宅待機で、普段在宅していない家族を見かけることが多くなっており、今後も希望が持てない状況にある。
,,▲,その他企業［管理業］（従業員）,・景気回復の材料が全く見当たらないため、当面は悪い状況が続く。
,,×,農林水産業（従業者）,・ほとんどの果樹専業農家では、前年の豊作により販売価格が下落しているため、今後、資本投下して積極的な農業を展開することは困難な状況にある。
,,×,出版・印刷・同関連産業（経理担当）,・地区内の同業者の話では、１月の売上は前年比で半分にも満たない状況になっている。今後は受注獲得競争の激化により、価格が一段と低下し、収益はますます悪化する。
,,×,一般機械器具製造業（経理担当）,・自動車部品については、生産調整をせざるを得ない状況が続く。また、急激な円高により、損益分岐点を大きく下回る状況が続く。
,,×,建設業（企画担当）,・手持の消化工事もあることから製造業のような急激な落ち込みはないものの、今後受注環境がますます厳しくなる。
,,×,輸送業（経営者）,・世界的な不況の影響が当地域にも顕在化し始めていることから、今後も物流の減少傾向が続く。
,,×,通信業（営業担当）,・地元の優良企業からも値下げ要請をされるようになっていることから、今後はこれまで以上に厳しい状況になる。
,,×,広告業協会（役員）,・広告業界では人員削減や営業所の閉鎖などの噂が飛び交っている。
,,×,広告代理店（経営者）,・取引先の業績が悪化しており、今後の取引について強い値引き要求をされている。
